"Year";"Site";"Country";"Vehicle";"Family";"Remarks";"Success"
"1989";"Pl LC-43/3";"USSR/Russia";"Soyuz-U";"R-7";"";"True"
"1989";"Pl LC-32/1";"USSR/Russia";"Tsiklon-3";"";"";"True"
"1989";"Pl LC-41/1";"USSR/Russia";"Soyuz-U";"R-7";"";"True"
"1989";"Ba Ba LC-1/5";"USSR/Russia";"Soyuz-U";"R-7";"";"True"
"1989";"CC LC-36B";"USA";"Atlas-G Centaur-D1AR";"Atlas";"";"True"
"1989";"Pl LC-43/4";"USSR/Russia";"Molniya-M (Blok-ML)";"R-7";"";"True"
"1989";"Ba LC-90";"USSR/Russia";"Tsiklon-2";"";"";"True"
"1989";"Pl LC-32/2";"USSR/Russia";"Tsiklon-3";"";"";"True"
"1989";"Ba LC-200/40";"USSR/Russia";"Proton-K Blok-DM-2";"Proton";"";"True"
"1989";"Pl LC-43/3";"USSR/Russia";"Soyuz-U";"R-7";"";"True"
"1989";"Pl LC-43/4";"USSR/Russia";"Soyuz-U";"R-7";"";"True"
"1989";"CCK LC-39B";"USA";"Shuttle";"";"";"True"
"1989";"CC LC-17A";"USA";"Delta-6925";"";"";"True"
"1989";"Pl LC-32/1";"USSR/Russia";"Tsiklon-3";"";"";"True"
"1989";"Ko ELA-2";"Europe";"Ariane-44L H10";"Ariane";"";"True"
"1989";"Ba Ba LC-1/5";"USSR/Russia";"Soyuz-U";"R-7";"";"True"
"1989";"Va SLC 2W";"USA";"Delta-5920";"";"";"True"
"1989";"CCK LC-39B";"USA";"Shuttle";"";"";"True"
"1989";"Pl LC-16/2";"USSR/Russia";"Molniya-M (Blok-2BL)";"R-7";"";"True"
"1989";"Ba LC-90";"USSR/Russia";"Tsiklon-2";"";"";"True"
"1989";"Ba LC-200/39";"USSR/Russia";"Proton-K";"Proton";"";"True"
"1989";"Pl LC-43/3";"USSR/Russia";"Molniya-M (Blok-ML)";"R-7";"";"True"
"1989";"Pl LC-16/2";"USSR/Russia";"Soyuz-U";"R-7";"";"True"
"1989";"Ba LC-200/40";"USSR/Russia";"Proton-K Blok-D-1";"Proton";"";"True"
"1989";"CC LC-17B";"USA";"Delta-6925";"";"";"True"
"1989";"Ba LC-81/23";"USSR/Russia";"Proton-K Blok-DM-2";"Proton";"";"True"
"1989";"Ba Ba LC-1/5";"USSR/Russia";"Soyuz-U2";"R-7";"";"True"
"1989";"Pl LC-32/2";"USSR/Russia";"Tsiklon-3";"";"";"True"
"1989";"Ba LC-200/39";"USSR/Russia";"Proton-K Blok-DM-2";"Proton";"";"True"
"1990";"CC LC-40";"USA";"Commercial-Titan-3";"";"version 1st flight";"True"
"1990";"CCK LC-39A";"USA";"Shuttle";"";"";"True"
"1990";"Pl LC-43/3";"USSR/Russia";"Soyuz-U";"R-7";"";"True"
"1990";"Pl LC-133/3";"USSR/Russia";"Kosmos-3M";"Kosmos";"";"True"
"1990";"Ko ELA-2";"Europe";"Ariane-40 H10";"Ariane";"version 1st flight";"True"
"1990";"Pl LC-43/4";"USSR/Russia";"Molniya-M (Blok-ML)";"R-7";"";"True"
"1990";"Ka LP-M";"Japan";"M-3S-2";"";"";"True"
"1990";"CC LC-17A";"USA";"Delta-6925";"";"";"True"
"1990";"Pl LC-16/2";"USSR/Russia";"Soyuz-U";"R-7";"";"True"
"1990";"Pl LC-32/1 ?";"USSR/Russia";"Tsiklon-3";"";"";"True"
"1990";"Xi LC-3";"China";"CZ-3";"Long March";"";"True"
"1990";"Pl LC-132/2";"USSR/Russia";"Kosmos-3M";"Kosmos";"";"True"
"1990";"Ta LP-N";"Japan";"H-1 (9 SO)";"";"";"True"
"1990";"Ba Ba LC-1/5";"USSR/Russia";"Soyuz-U2";"R-7";"";"True"
"1990";"CC LC-17B";"USA";"Delta-6920-8";"";"";"True"
"1990";"Ba LC-81/23";"USSR/Russia";"Proton-K Blok-DM-2";"Proton";"";"True"
"1990";"Ko ELA-2";"Europe";"Ariane-44L H10";"Ariane";"failure";"False"
"1990";"Pl LC-132/2";"USSR/Russia";"Kosmos-3M";"Kosmos";"";"True"
"1990";"Pl LC-32/2";"USSR/Russia";"Tsiklon-3";"";"";"True"
"1990";"CCK LC-39A";"USA";"Shuttle";"";"";"True"
"1990";"Ba Ba LC-1/5";"USSR/Russia";"Soyuz-U2";"R-7";"";"True"
"1990";"CC LC-40";"USA";"Commercial-Titan-3";"";"partial failure";"False"
"1990";"Ba LC-90";"USSR/Russia";"Tsiklon-2";"";"";"True"
"1990";"Pl LC-133/3";"USSR/Russia";"Kosmos-3M";"Kosmos";"";"True"
"1990";"Pl LC-43/4";"USSR/Russia";"Soyuz-U";"R-7";"";"True"
"1990";"CC LC-17A";"USA";"Delta-6925";"";"";"True"
"1990";"Pl LC-43/3";"USSR/Russia";"Molniya-M (Blok-2BL)";"R-7";"";"True"
"1990";"Pa";"Israel";"Shavit";"";"";"True"
"1990";"Pl LC-43/4";"USSR/Russia";"Soyuz-U";"R-7";"failure";"False"
"1990";"Ed RW04/22";"USA";"Pegasus [NB-52B]";"";"version 1st flight";"True"
"1990";"Pl LC-133/3";"USSR/Russia";"Kosmos-3M";"Kosmos";"";"True"
"1990";"Xi LC-3";"China";"CZ-3";"Long March";"";"True"
"1990";"Va SLC 3W";"USA";"Atlas-E Altair-3A";"Atlas";"";"True"
"1990";"Pl LC-43/3";"USSR/Russia";"Soyuz-U";"R-7";"";"True"
"1990";"Ba Ba LC-1/5";"USSR/Russia";"Soyuz-U";"R-7";"";"True"
"1990";"CC LC-17B";"USA";"Delta-6925-8";"";"";"True"
"1990";"Pl LC-43/4";"USSR/Russia";"Soyuz-U";"R-7";"";"True"
"1990";"Pl LC-133/3 ?";"USSR/Russia";"Kosmos-3M";"Kosmos";"";"True"
"1990";"CCK LC-39B";"USA";"Shuttle";"";"";"True"
"1990";"Pl LC-132/2";"USSR/Russia";"Kosmos-3M";"Kosmos";"";"True"
"1990";"Pl LC-43/4";"USSR/Russia";"Molniya-M (Blok-ML)";"R-7";"";"True"
"1990";"Pl LC-16/2";"USSR/Russia";"Molniya-M (Blok-2BL)";"R-7";"";"True"
"1990";"Ba Ba LC-1/5";"USSR/Russia";"Soyuz-U2";"R-7";"";"True"
"1990";"Pl LC-16/2";"USSR/Russia";"Soyuz-U";"R-7";"";"True"
"1990";"Va SLC 5";"USA";"Scout-G1";"";"";"True"
"1990";"Ba Ba LC-1/5";"USSR/Russia";"Soyuz-U";"R-7";"";"True"
"1990";"Ba LC-200/40";"USSR/Russia";"Proton-K Blok-DM-2";"Proton";"";"True"
"1990";"Ba LC-45/2";"USSR/Russia";"Zenit-2";"";"";"True"
"1990";"Pl LC-43/4";"USSR/Russia";"Soyuz-U";"R-7";"";"True"
"1990";"Ba LC-200/39";"USSR/Russia";"Proton-K";"Proton";"";"True"
"1990";"CC LC-17A";"USA";"Delta-6920-10";"";"";"True"
"1990";"CC LC-41";"USA";"Titan-4(05)A";"";"version 1st flight";"True"
"1990";"CC LC-17B";"USA";"Delta-4925";"";"";"True"
"1990";"Pl LC-43/3";"USSR/Russia";"Molniya-M (Blok-ML)";"R-7";"";"True"
"1990";"Pl LC-16/2";"USSR/Russia";"Soyuz-U";"R-7";"";"True"
"1990";"Ba LC-200/40";"USSR/Russia";"Proton-K Blok-DM";"Proton";"";"True"
"1990";"Pl LC-43/3";"USSR/Russia";"Molniya-M (Blok-2BL)";"R-7";"partial failure";"False"
"1990";"CC LC-40";"USA";"Commercial-Titan-3";"";"";"True"
"1990";"Pl LC-32/1";"USSR/Russia";"Tsiklon-3";"";"";"True"
"1990";"Pl LC-16/2";"USSR/Russia";"Soyuz-U";"R-7";"failure";"False"
"1990";"Ba Ba LC-1/5";"USSR/Russia";"Soyuz-U2";"R-7";"";"True"
"1990";"Xi LC-2";"China";"CZ-2E";"Long March";"kick stage deployed in wrong orientation";"True"
"1990";"Pl LC-43/3";"USSR/Russia";"Soyuz-U";"R-7";"";"True"
"1990";"Ba LC-200/39";"USSR/Russia";"Proton-K Blok-DM-2";"Proton";"";"True"
"1990";"Pl LC-43/3";"USSR/Russia";"Soyuz-U";"R-7";"";"True"
"1990";"Ko ELA-2";"Europe";"Ariane-44L H10";"Ariane";"";"True"
"1990";"Pl LC-16/2";"USSR/Russia";"Molniya-M (Blok-2BL)";"R-7";"";"True"
"1990";"CC LC-36B";"USA";"Atlas-1";"Atlas";"version 1st flight";"True"
"1990";"Pl LC-32/1";"USSR/Russia";"Tsiklon-3";"";"";"True"
"1990";"Ba Ba LC-1/5";"USSR/Russia";"Soyuz-U2";"R-7";"";"True"
"1990";"CC LC-17A";"USA";"Delta-6925";"";"";"True"
"1990";"Pl LC-16/2";"USSR/Russia";"Soyuz-U";"R-7";"";"True"
"1990";"Pl LC-32/2";"USSR/Russia";"Tsiklon-3";"";"";"True"
"1990";"Ba LC-200/39";"USSR/Russia";"Proton-K Blok-DM-2";"Proton";"failure";"False"
"1990";"Pl LC-43/4";"USSR/Russia";"Molniya-M (Blok-ML)";"R-7";"";"True"
"1990";"Ba Ba LC-1/5";"USSR/Russia";"Soyuz-U2";"R-7";"";"True"
"1990";"Pl LC-43/4";"USSR/Russia";"Soyuz-U";"R-7";"";"True"
"1990";"CC LC-17B";"USA";"Delta-6925";"";"";"True"
"1990";"Ba LC-90";"USSR/Russia";"Tsiklon-2";"";"";"True"
"1990";"Pl LC-43/4";"USSR/Russia";"Molniya-M (Blok-2BL)";"R-7";"";"True"
"1990";"Ta LP-N";"Japan";"H-1 UM-129A (9 SO)";"";"";"True"
"1990";"Pl LC-133/3";"USSR/Russia";"Kosmos-3M";"Kosmos";"";"True"
"1990";"Ko ELA-2";"Europe";"Ariane-44LP H10";"Ariane";"";"True"
"1990";"Pl LC-43/4";"USSR/Russia";"Soyuz-U";"R-7";"";"True"
"1990";"TY LC-7";"China";"CZ-4";"Long March";"";"True"
"1990";"Pl LC-16/2";"USSR/Russia";"Soyuz-U";"R-7";"";"True"
"1990";"Pl LC-133/3";"USSR/Russia";"Kosmos-3M";"Kosmos";"";"True"
"1990";"Pl LC-43/4";"USSR/Russia";"Molniya-M (Blok-ML)";"R-7";"";"True"
"1990";"Ba Ba LC-1/5";"USSR/Russia";"Soyuz-U2";"R-7";"";"True"
"1990";"Pl LC-32/1";"USSR/Russia";"Tsiklon-3";"";"";"True"
"1990";"Ba Ba LC-1/5";"USSR/Russia";"Soyuz-U2";"R-7";"";"True"
"1990";"CC LC-17A";"USA";"Delta-6925";"";"";"True"
"1990";"Ba LC-45/2";"USSR/Russia";"Zenit-2";"";"failure";"False"
"1990";"Jq LC-2/138";"China";"CZ-2C";"Long March";"";"True"
"1990";"CCK LC-39B";"USA";"Shuttle";"";"";"True"
"1990";"Ko ELA-2";"Europe";"Ariane-44L H10";"Ariane";"";"True"
"1990";"Pl LC-16/2";"USSR/Russia";"Soyuz-U";"R-7";"";"True"
"1990";"CC LC-17B";"USA";"Delta-6925";"";"";"True"
"1990";"Ba LC-81/23";"USSR/Russia";"Proton-K Blok-DM-2";"Proton";"";"True"
"1990";"CC LC-41";"USA";"Titan-4(02)A IUS";"";"";"True"
"1990";"Ba LC-90";"USSR/Russia";"Tsiklon-2";"";"";"True"
"1990";"CCK LC-39A";"USA";"Shuttle";"";"";"True"
"1990";"Pl LC-43/4";"USSR/Russia";"Soyuz-U";"R-7";"";"True"
"1990";"Pl LC-16/2";"USSR/Russia";"Molniya-M (Blok-2BL)";"R-7";"";"True"
"1990";"Ko ELA-2";"Europe";"Ariane-42P H10";"Ariane";"version 1st flight";"True"
"1990";"Pl LC-43/3";"USSR/Russia";"Molniya-M (Blok-ML)";"R-7";"";"True"
"1990";"Ba LC-200/39";"USSR/Russia";"Proton-K Blok-DM-2";"Proton";"";"True"
"1990";"CC LC-17A";"USA";"Delta-7925";"";"version 1st flight";"True"
"1990";"Pl LC-32/2";"USSR/Russia";"Tsiklon-3";"";"";"True"
"1990";"Va SLC 3W";"USA";"Atlas-E Star-37S-ISS";"Atlas";"";"True"
"1990";"CCK LC-39B";"USA";"Shuttle";"";"";"True"
"1990";"Ba Ba LC-1/5";"USSR/Russia";"Soyuz-U2";"R-7";"";"True"
"1990";"Ba LC-90";"USSR/Russia";"Tsiklon-2";"";"";"True"
"1990";"Pl LC-43/4";"USSR/Russia";"Soyuz-U";"R-7";"";"True"
"1990";"Ba LC-200/40";"USSR/Russia";"Proton-K Blok-DM-2";"Proton";"";"True"
"1990";"Pl LC-133/3";"USSR/Russia";"Kosmos-3M";"Kosmos";"";"True"
"1990";"Ba LC-81/23";"USSR/Russia";"Proton-K Blok-DM-2";"Proton";"";"True"
"1990";"Ba Ba LC-1/5 ?";"USSR/Russia";"Soyuz-U";"R-7";"";"True"
"1990";"Pl LC-32/2";"USSR/Russia";"Tsiklon-3";"";"";"True"
"1990";"Pl LC-16/2";"USSR/Russia";"Soyuz-U";"R-7";"";"True"
"1990";"Ba LC-200/39";"USSR/Russia";"Proton-K Blok-DM-2";"Proton";"";"True"
"1991";"CC LC-17B";"USA";"Delta-7925";"";"";"True"
"1991";"Ba Ba LC-1/5";"USSR/Russia";"Soyuz-U2";"R-7";"";"True"
"1991";"Ko ELA-2";"Europe";"Ariane-44L H10";"Ariane";"";"True"
"1991";"Pl LC-16/2";"USSR/Russia";"Soyuz-U";"R-7";"";"True"
"1991";"Ba LC-90";"USSR/Russia";"Tsiklon-2";"";"";"True"
"1991";"Pl LC-133/3";"USSR/Russia";"Kosmos-3M";"Kosmos";"";"True"
"1991";"Pl LC-133/3";"USSR/Russia";"Kosmos-3M";"Kosmos";"";"True"
"1991";"Pl LC-16/2";"USSR/Russia";"Soyuz-U";"R-7";"";"True"
"1991";"Pl LC-133/3";"USSR/Russia";"Kosmos-3M";"Kosmos";"";"True"
"1991";"Ba LC-200/39";"USSR/Russia";"Proton-K Blok-DM-2";"Proton";"";"True"
"1991";"Ba Ba LC-1/5";"USSR/Russia";"Soyuz-U";"R-7";"";"True"
"1991";"Pl LC-43/3";"USSR/Russia";"Molniya-M (Blok-ML)";"R-7";"";"True"
"1991";"Pl LC-133/3";"USSR/Russia";"Kosmos-3M";"Kosmos";"";"True"
"1991";"Ba LC-81/23";"USSR/Russia";"Proton-K Blok-DM-2";"Proton";"";"True"
"1991";"Ko ELA-2";"Europe";"Ariane-44LP H10";"Ariane";"";"True"
"1991";"Pl LC-16/2";"USSR/Russia";"Soyuz-U";"R-7";"";"True"
"1991";"Va SLC 4E";"USA";"Titan-4(04)A";"";"";"True"
"1991";"CC LC-17B";"USA";"Delta-6925";"";"";"True"
"1991";"Pl LC-133/3";"USSR/Russia";"Kosmos-3M";"Kosmos";"";"True"
"1991";"Ba Ba LC-1/5";"USSR/Russia";"Soyuz-U2";"R-7";"";"True"
"1991";"Pl LC-132/1";"USSR/Russia";"Kosmos-3M";"Kosmos";"";"True"
"1991";"Pl LC-43/3";"USSR/Russia";"Molniya-M (Blok-ML)";"R-7";"";"True"
"1991";"Pl LC-16/2";"USSR/Russia";"Soyuz-U";"R-7";"";"True"
"1991";"Ba LC-200/40";"USSR/Russia";"Proton-K";"Proton";"";"True"
"1991";"Ba LC-200/39";"USSR/Russia";"Proton-K Blok-DM-2";"Proton";"";"True"
"1991";"Ko ELA-2";"Europe";"Ariane-44P H10";"Ariane";"version 1st flight";"True"
"1991";"CCK LC-39B";"USA";"Shuttle";"";"";"True"
"1991";"CC LC-17B";"USA";"Delta-7925";"";"";"True"
"1991";"Pl LC-132/1";"USSR/Russia";"Kosmos-3M";"Kosmos";"";"True"
"1991";"CC LC-36B";"USA";"Atlas-1";"Atlas";"failure";"False"
"1991";"Pl LC-32/2";"USSR/Russia";"Tsiklon-3";"";"";"True"
"1991";"CCK LC-39A";"USA";"Shuttle";"";"";"True"
"1991";"Va SLC 3W";"USA";"Atlas-E Star-37S-ISS";"Atlas";"";"True"
"1991";"Pl LC-32/2";"USSR/Russia";"Tsiklon-3";"";"";"True"
"1991";"Ba Ba LC-1/5";"USSR/Russia";"Soyuz-U2";"R-7";"";"True"
"1991";"Pl LC-43/4";"USSR/Russia";"Soyuz-U";"R-7";"";"True"
"1991";"Pl LC-43/3";"USSR/Russia";"Soyuz-U";"R-7";"";"True"
"1991";"CC LC-17B";"USA";"Delta-7925";"";"";"True"
"1991";"Ba Ba LC-1/5";"USSR/Russia";"Soyuz-U2";"R-7";"";"True"
"1991";"Pl LC-32/2";"USSR/Russia";"Tsiklon-3";"";"";"True"
"1991";"CCK LC-39B";"USA";"Shuttle";"";"";"True"
"1991";"Pl LC-133/3";"USSR/Russia";"Kosmos-3M";"Kosmos";"";"True"
"1991";"Pl LC-32/2";"USSR/Russia";"Tsiklon-3";"";"";"True"
"1991";"Pl LC-43/4";"USSR/Russia";"Molniya-M (Blok-ML)";"R-7";"";"True"
"1991";"Pl LC-132/1";"USSR/Russia";"Kosmos-3M";"Kosmos";"failure";"False"
"1991";"Pl LC-43/3";"USSR/Russia";"Soyuz-U";"R-7";"";"True"
"1991";"Va SLC 5";"USA";"Scout-G1";"";"";"True"
"1991";"Ba LC-200/39";"USSR/Russia";"Proton-K Blok-DM-2";"Proton";"";"True"
"1991";"CC LC-17A";"USA";"Delta-7925";"";"";"True"
"1991";"Pl LC-43/4";"USSR/Russia";"Soyuz-U";"R-7";"";"True"
"1991";"Ba LC-31/6";"USSR/Russia";"Soyuz-U";"R-7";"";"True"
"1991";"Ko ELA-2";"Europe";"Ariane-40 H10";"Ariane";"";"True"
"1991";"Ed RW04/22";"USA";"Pegasus HAPS [NB-52B]";"";"version 1st flight, partial failure";"False"
"1991";"Pl LC-43/3";"USSR/Russia";"Soyuz-U";"R-7";"";"True"
"1991";"Pl LC-43/4";"USSR/Russia";"Molniya-M (Blok-ML)";"R-7";"";"True"
"1991";"CCK LC-39A";"USA";"Shuttle";"";"";"True"
"1991";"Ko ELA-2";"Europe";"Ariane-44L H10";"Ariane";"";"True"
"1991";"Pl LC-32/2";"USSR/Russia";"Tsiklon-3";"";"";"True"
"1991";"Ba Ba LC-1/5";"USSR/Russia";"Soyuz-U2";"R-7";"";"True"
"1991";"Pl LC-43/3";"USSR/Russia";"Soyuz-U";"R-7";"";"True"
"1991";"Pl LC-132/1 ?";"USSR/Russia";"Kosmos-3M";"Kosmos";"";"True"
"1991";"Ta LP-N";"Japan";"H-1 UM-129A (9 SO)";"";"";"True"
"1991";"Ba LC-31/6";"USSR/Russia";"Vostok-2M";"R-7";"";"True"
"1991";"Ka LP-M";"Japan";"M-3S-2";"";"";"True"
"1991";"Ba LC-45/1";"USSR/Russia";"Zenit-2";"";"failure";"False"
"1991";"CCK LC-39A";"USA";"Shuttle";"";"";"True"
"1991";"Ba LC-81/23";"USSR/Russia";"Proton-K Blok-DM-2";"Proton";"";"True"
"1991";"Pl LC-43/4";"USSR/Russia";"Molniya-M (Blok-ML)";"R-7";"";"True"
"1991";"Pl LC-43/3";"USSR/Russia";"Soyuz-U";"R-7";"";"True"
"1991";"Ko ELA-2";"Europe";"Ariane-44P H10";"Ariane";"";"True"
"1991";"Pl LC-32/2";"USSR/Russia";"Tsiklon-3";"";"";"True"
"1991";"Ba Ba LC-1/5";"USSR/Russia";"Soyuz-U2";"R-7";"";"True"
"1991";"Pl LC-43/4";"USSR/Russia";"Soyuz-U";"R-7";"";"True"
"1991";"Ba Ba LC-1/5";"USSR/Russia";"Soyuz-U2";"R-7";"";"True"
"1991";"Pl LC-132/1";"USSR/Russia";"Kosmos-3M";"Kosmos";"";"True"
"1991";"Ba Ba LC-1/5";"USSR/Russia";"Soyuz-U2";"R-7";"";"True"
"1991";"Ba LC-200/39";"USSR/Russia";"Proton-K Blok-DM-2";"Proton";"";"True"
"1991";"Ko ELA-2";"Europe";"Ariane-44L H10";"Ariane";"";"True"
"1991";"Va SLC 4E";"USA";"Titan-4(03)A";"";"";"True"
"1991";"Pl LC-32/1";"USSR/Russia";"Tsiklon-3";"";"";"True"
"1991";"Pl LC-43/3";"USSR/Russia";"Soyuz-U";"R-7";"";"True"
"1991";"Ba LC-81/23";"USSR/Russia";"Proton-K Blok-DM-2";"Proton";"";"True"
"1991";"CCK LC-39A";"USA";"Shuttle";"";"";"True"
"1991";"Pl LC-133/3";"USSR/Russia";"Kosmos-3M";"Kosmos";"";"True"
"1991";"Va SLC 3W";"USA";"Atlas-E Star-37S-ISS";"Atlas";"";"True"
"1991";"CC LC-36B";"USA";"Atlas-2";"Atlas";"version 1st flight";"True"
"1991";"Ko ELA-2";"Europe";"Ariane-44L H10";"Ariane";"";"True"
"1991";"Ba LC-31/6";"USSR/Russia";"Soyuz-U";"R-7";"";"True"
"1991";"Pl LC-32/2";"USSR/Russia";"Tsiklon-3";"";"";"True"
"1991";"Ba LC-81/23";"USSR/Russia";"Proton-K Blok-DM-2";"Proton";"";"True"
"1991";"Xi LC-3";"China";"CZ-3";"Long March";"partial failure";"False"
"1992";"Pl LC-43/4";"USSR/Russia";"Soyuz-U";"R-7";"";"True"
"1992";"CCK LC-39A";"USA";"Shuttle";"";"";"True"
"1992";"Pl LC-43/3";"USSR/Russia";"Molniya-M (Blok-2BL)";"R-7";"";"True"
"1992";"Ba Ba LC-1/5";"USSR/Russia";"Soyuz-U2";"R-7";"";"True"
"1992";"Ba LC-81/23";"USSR/Russia";"Proton-K Blok-DM-2";"Proton";"";"True"
"1992";"Ba LC-45/1";"USSR/Russia";"Zenit-2";"";"failure";"False"
"1992";"CC LC-36B";"USA";"Atlas-2";"Atlas";"";"True"
"1992";"Ta LP-N";"Japan";"H-1 (9 SO)";"";"";"True"
"1992";"Pl LC-133/3";"USSR/Russia";"Kosmos-3M";"Kosmos";"";"True"
"1992";"CC LC-17B";"USA";"Delta-7925";"";"";"True"
"1992";"Ko ELA-2";"Europe";"Ariane-44L H10";"Ariane";"";"True"
"1992";"Pl LC-43/4";"USSR/Russia";"Molniya-M (Blok-ML)";"R-7";"";"True"
"1992";"Pl LC-132/1";"USSR/Russia";"Kosmos-3M";"Kosmos";"";"True"
"1992";"CC LC-36B";"USA";"Atlas-1";"Atlas";"";"True"
"1992";"Ba Ba LC-1/5";"USSR/Russia";"Soyuz-U2";"R-7";"";"True"
"1992";"CCK LC-39A";"USA";"Shuttle";"";"";"True"
"1992";"Pl LC-16/2";"USSR/Russia";"Soyuz-U";"R-7";"";"True"
"1992";"Ba LC-81/23";"USSR/Russia";"Proton-K Blok-DM-2";"Proton";"";"True"
"1992";"Ba LC-31/6";"USSR/Russia";"Soyuz-U";"R-7";"";"True"
"1992";"CC LC-17B";"USA";"Delta-7925";"";"";"True"
"1992";"Pl LC-132/1";"USSR/Russia";"Kosmos-3M";"Kosmos";"";"True"
"1992";"Ko ELA-2";"Europe";"Ariane-44L H10+";"Ariane";"version 1st flight";"True"
"1992";"Ba Ba LC-1/5";"USSR/Russia";"Soyuz-U2";"R-7";"";"True"
"1992";"Va SLC 4W";"USA";"Titan-2(23)G";"";"";"True"
"1992";"Pl LC-43/3";"USSR/Russia";"Soyuz-U";"R-7";"";"True"
"1992";"Ba Ba LC-1/5";"USSR/Russia";"Soyuz-U";"R-7";"";"True"
"1992";"CCK LC-39B";"USA";"Shuttle";"";"";"True"
"1992";"CC LC-17B";"USA";"Delta-7925-8";"";"";"True"
"1992";"Sr";"India";"ASLV";"";"partial failure";"False"
"1992";"Pl LC-16/2";"USSR/Russia";"Soyuz-U";"R-7";"";"True"
"1992";"Pl LC-133/3";"USSR/Russia";"Kosmos-3M";"Kosmos";"";"True"
"1992";"CC LC-17A";"USA";"Delta-6920-10";"";"";"True"
"1992";"CC LC-36B";"USA";"Atlas-2A";"Atlas";"version 1st flight";"True"
"1992";"Pl LC-43/3";"USSR/Russia";"Soyuz-U";"R-7";"";"True"
"1992";"CCK LC-39A";"USA";"Shuttle";"";"";"True"
"1992";"Ba LC-31/6";"USSR/Russia";"Soyuz-U2";"R-7";"";"True"
"1992";"Pl LC-133/3 ?";"USSR/Russia";"Kosmos-3M";"Kosmos";"";"True"
"1992";"CC LC-36A";"USA";"Atlas-2";"Atlas";"";"True"
"1992";"Va SLC 5";"USA";"Scout-G1";"";"";"True"
"1992";"CC LC-17B";"USA";"Delta-7925";"";"";"True"
"1992";"Pl LC-43/3";"USSR/Russia";"Molniya-M (Blok-2BL)";"R-7";"";"True"
"1992";"Ko ELA-2";"Europe";"Ariane-44L H10";"Ariane";"";"True"
"1992";"Pl LC-32/1";"USSR/Russia";"Tsiklon-3";"";"";"True"
"1992";"Ba LC-81/23";"USSR/Russia";"Proton-K Blok-DM-2";"Proton";"";"True"
"1992";"CC LC-17A";"USA";"Delta-6925";"";"";"True"
"1992";"Pl LC-43/3";"USSR/Russia";"Soyuz-U";"R-7";"";"True"
"1992";"Ba Ba LC-1/5";"USSR/Russia";"Soyuz-U2";"R-7";"";"True"
"1992";"Ba LC-81/23";"USSR/Russia";"Proton-K Blok-DM-2";"Proton";"";"True"
"1992";"Pl LC-43/4";"USSR/Russia";"Soyuz-U";"R-7";"";"True"
"1992";"CCK LC-39B";"USA";"Shuttle";"";"";"True"
"1992";"Pl LC-43/3";"USSR/Russia";"Molniya-M (Blok-ML)";"R-7";"";"True"
"1992";"Jq LC-2/138";"China";"CZ-2D";"Long March";"";"True"
"1992";"Ko ELA-2";"Europe";"Ariane-42P H10";"Ariane";"";"True"
"1992";"Pl LC-132/1";"USSR/Russia";"Kosmos-3M";"Kosmos";"";"True"
"1992";"Xi LC-2";"China";"CZ-2E";"Long March";"";"True"
"1992";"Ba LC-31/6";"USSR/Russia";"Soyuz-U2";"R-7";"";"True"
"1992";"Pl LC-16/2";"USSR/Russia";"Soyuz-U";"R-7";"";"True"
"1992";"CC LC-36B";"USA";"Atlas-1";"Atlas";"failure";"False"
"1992";"CC LC-17B";"USA";"Delta-7925";"";"";"True"
"1992";"CC LC-17A";"USA";"Delta-7925";"";"";"True"
"1992";"Ba LC-81/23";"USSR/Russia";"Proton-K Blok-DM-2";"Proton";"";"True"
"1992";"Ko ELA-2";"Europe";"Ariane-44LP H10+";"Ariane";"version 1st flight";"True"
"1992";"CCK LC-39B";"USA";"Shuttle";"";"";"True"
"1992";"Pl LC-16/2";"USSR/Russia";"Soyuz-U";"R-7";"";"True"
"1992";"CC LC-40";"USA";"Commercial-Titan-3";"";"";"True"
"1992";"Jq LC-2/138";"China";"CZ-2C";"Long March";"";"True"
"1992";"Pl LC-43/4";"USSR/Russia";"Soyuz-U";"R-7";"";"True"
"1992";"CC LC-17B";"USA";"Delta-7925";"";"";"True"
"1992";"Pl LC-43/3";"USSR/Russia";"Molniya-M (Blok-ML)";"R-7";"";"True"
"1992";"Pl LC-32/1";"USSR/Russia";"Tsiklon-3";"";"";"True"
"1992";"Pl LC-16/2";"USSR/Russia";"Molniya-M (Blok-2BL)";"R-7";"";"True"
"1992";"CCK LC-39B";"USA";"Shuttle";"";"";"True"
"1992";"Ba LC-31/6";"USSR/Russia";"Soyuz-U2";"R-7";"";"True"
"1992";"Ko ELA-2";"Europe";"Ariane-42P H10+";"Ariane";"version 1st flight";"True"
"1992";"Pl LC-133/3";"USSR/Russia";"Kosmos-3M";"Kosmos";"";"True"
"1992";"Ba LC-81/23";"USSR/Russia";"Proton-K Blok-DM-2";"Proton";"";"True"
"1992";"Pl LC-16/2";"USSR/Russia";"Soyuz-U";"R-7";"";"True"
"1992";"Ba LC-45/1";"USSR/Russia";"Zenit-2";"";"";"True"
"1992";"Pl LC-43/4";"USSR/Russia";"Soyuz-U";"R-7";"";"True"
"1992";"Va SLC 5";"USA";"Scout-G1";"";"";"True"
"1992";"CC LC-17A";"USA";"Delta-7925";"";"";"True"
"1992";"Pl LC-32/2 ?";"USSR/Russia";"Tsiklon-3";"";"";"True"
